date,time,server,ping
03/16/2022,23:07:35.24,us6752.nordvpn.com.udp.ovpn,11
03/17/2022,16:10:17.27,us6752.nordvpn.com.udp.ovpn,11
03/17/2022,17:50:57.47,us5850.nordvpn.com.udp.ovpn,14
03/17/2022,22:17:14.86,us5850.nordvpn.com.udp.ovpn,15
03/17/2022,23:35:47.29,us8564.nordvpn.com.udp.ovpn,13
03/18/2022, 3:05:49.39,us9409.nordvpn.com.udp.ovpn,14
03/18/2022,14:53:01.22,us9409.nordvpn.com.udp.ovpn,11
03/18/2022,18:04:58.24,us5850.nordvpn.com.udp.ovpn,11
03/18/2022,18:46:05.38,us6757.nordvpn.com.udp.ovpn,116
03/18/2022,20:17:36.29,us8564.nordvpn.com.udp.ovpn,13
03/18/2022,21:53:47.44,us6752.nordvpn.com.udp.ovpn,13
03/19/2022,12:31:42.21,us8564.nordvpn.com.udp.ovpn,10
03/19/2022,15:32:44.17,us8564.nordvpn.com.udp.ovpn,10
03/19/2022,16:39:50.35,us5729.nordvpn.com.udp.ovpn,12
03/19/2022,17:32:56.45,us6752.nordvpn.com.udp.ovpn,14
03/19/2022,21:55:02.86,us6751.nordvpn.com.udp.ovpn,16
03/19/2022,22:24:37.53,us6752.nordvpn.com.udp.ovpn,16
03/20/2022,11:29:55.18,us5851.nordvpn.com.udp.ovpn,11
03/20/2022,14:55:13.17,us6752.nordvpn.com.udp.ovpn,11
03/20/2022,17:11:03.17,us8564.nordvpn.com.udp.ovpn,11
03/20/2022,19:02:40.23,us5850.nordvpn.com.udp.ovpn,12
03/20/2022,21:04:55.26,us6752.nordvpn.com.udp.ovpn,12
03/21/2022,15:56:46.32,us5850.nordvpn.com.udp.ovpn,12
03/21/2022,20:00:05.54,us5850.nordvpn.com.udp.ovpn,16
03/21/2022,20:00:24.25,us6752.nordvpn.com.udp.ovpn,13
03/21/2022,21:21:53.52,us8564.nordvpn.com.udp.ovpn,14
03/22/2022,16:10:46.34,us8564.nordvpn.com.udp.ovpn,13
03/22/2022,16:51:59.37,us5851.nordvpn.com.udp.ovpn,15
03/22/2022,23:08:57.48,us5850.nordvpn.com.udp.ovpn,13
03/23/2022,16:17:24.29,us6752.nordvpn.com.udp.ovpn,13
03/23/2022,20:16:22.42,us5861.nordvpn.com.udp.ovpn,17
03/23/2022,21:31:02.38,us5729.nordvpn.com.udp.ovpn,14
03/24/2022, 1:15:37.17,us8564.nordvpn.com.udp.ovpn,10
03/24/2022, 8:05:21.22,us8564.nordvpn.com.udp.ovpn,12
03/25/2022, 6:16:10.24,us5729.nordvpn.com.udp.ovpn,12
03/25/2022, 8:55:26.25,us8564.nordvpn.com.udp.ovpn,11
03/25/2022,11:57:01.24,us5851.nordvpn.com.udp.ovpn,12
03/25/2022,20:49:13.47,us9409.nordvpn.com.udp.ovpn,14
03/25/2022,22:25:59.30,us5850.nordvpn.com.udp.ovpn,14
03/25/2022,23:06:23.26,us6751.nordvpn.com.udp.ovpn,12
03/26/2022, 0:38:28.22,us8564.nordvpn.com.udp.ovpn,10
03/26/2022,13:39:59.19,us5850.nordvpn.com.udp.ovpn,12
03/26/2022,16:16:09.20,us5850.nordvpn.com.udp.ovpn,11
03/26/2022,17:54:23.33,us8564.nordvpn.com.udp.ovpn,14
03/26/2022,20:28:02.69,us5861.nordvpn.com.udp.ovpn,17
03/27/2022,17:39:24.22,us5851.nordvpn.com.udp.ovpn,11
03/27/2022,18:01:02.22,us6751.nordvpn.com.udp.ovpn,11
03/27/2022,20:44:20.17,us9409.nordvpn.com.udp.ovpn,10
03/27/2022,21:09:49.20,us5851.nordvpn.com.udp.ovpn,11
03/28/2022,20:31:41.19,us5851.nordvpn.com.udp.ovpn,14
03/29/2022,18:09:57.46,us6752.nordvpn.com.udp.ovpn,14
03/29/2022,20:48:13.31,us6757.nordvpn.com.udp.ovpn,14
03/30/2022,19:14:28.29,us9409.nordvpn.com.udp.ovpn,11
03/30/2022,23:00:03.32,us9409.nordvpn.com.udp.ovpn,12
03/31/2022,14:52:13.17,us5851.nordvpn.com.udp.ovpn,10
03/31/2022,17:07:10.23,us8564.nordvpn.com.udp.ovpn,11
03/31/2022,22:33:51.48,us5850.nordvpn.com.udp.ovpn,15
04/01/2022,15:08:07.21,us5850.nordvpn.com.udp.ovpn,11
04/01/2022,20:46:39.50,us6751.nordvpn.com.udp.ovpn,14
04/01/2022,23:21:09.30,us5851.nordvpn.com.udp.ovpn,11
04/02/2022,13:05:13.17,us6752.nordvpn.com.udp.ovpn,10
04/02/2022,14:40:37.34,us5850.nordvpn.com.udp.ovpn,14
04/02/2022,16:28:27.23,us9409.nordvpn.com.udp.ovpn,12
04/02/2022,19:29:16.41,us8564.nordvpn.com.udp.ovpn,13
04/02/2022,20:43:17.53,us9409.nordvpn.com.udp.ovpn,13
04/02/2022,23:30:59.34,us5851.nordvpn.com.udp.ovpn,13
04/03/2022,15:55:29.18,us5850.nordvpn.com.udp.ovpn,11
04/03/2022,19:04:41.27,us9409.nordvpn.com.udp.ovpn,11
04/04/2022,11:10:42.28,us9409.nordvpn.com.udp.ovpn,10
04/04/2022,11:19:54.31,us5851.nordvpn.com.udp.ovpn,12
04/04/2022,15:31:38.22,us6757.nordvpn.com.udp.ovpn,13
04/04/2022,17:00:25.32,us5851.nordvpn.com.udp.ovpn,11
04/04/2022,21:57:33.34,us8564.nordvpn.com.udp.ovpn,12
04/05/2022, 5:52:35.18,us5850.nordvpn.com.udp.ovpn,12
04/05/2022,12:40:41.36,us6752.nordvpn.com.udp.ovpn,11
04/05/2022,21:32:58.48,us9409.nordvpn.com.udp.ovpn,14
04/05/2022,22:03:48.38,us5729.nordvpn.com.udp.ovpn,16
04/06/2022,15:19:01.33,us9409.nordvpn.com.udp.ovpn,12
04/06/2022,15:19:35.17,us8564.nordvpn.com.udp.ovpn,11
04/06/2022,22:02:56.41,us5851.nordvpn.com.udp.ovpn,13
04/07/2022,14:19:32.30,us5850.nordvpn.com.udp.ovpn,13
04/07/2022,17:00:06.27,us8564.nordvpn.com.udp.ovpn,11
04/07/2022,21:50:37.26,us5850.nordvpn.com.udp.ovpn,12
04/08/2022, 0:43:37.24,us5850.nordvpn.com.udp.ovpn,11
04/08/2022,17:21:19.34,us5851.nordvpn.com.udp.ovpn,12
04/08/2022,23:22:38.83,us9402.nordvpn.com.udp.ovpn,81
04/09/2022,15:28:01.16,us6752.nordvpn.com.udp.ovpn,11
04/09/2022,20:04:28.26,us5850.nordvpn.com.udp.ovpn,14
04/10/2022,12:56:20.83,us5850.nordvpn.com.udp.ovpn,11
04/10/2022,20:59:39.24,us5850.nordvpn.com.udp.ovpn,12
04/11/2022,17:23:21.27,us5850.nordvpn.com.udp.ovpn,10
04/11/2022,20:25:41.35,us6752.nordvpn.com.udp.ovpn,15
04/12/2022,16:11:21.15,us9409.nordvpn.com.udp.ovpn,10
04/12/2022,16:22:14.17,us5850.nordvpn.com.udp.ovpn,11
04/12/2022,16:54:42.30,us5861.nordvpn.com.udp.ovpn,12
04/12/2022,18:38:13.67,us5851.nordvpn.com.udp.ovpn,14
04/12/2022,21:01:32.38,us6752.nordvpn.com.udp.ovpn,15
04/14/2022, 5:36:50.23,us5850.nordvpn.com.udp.ovpn,10
04/14/2022,20:56:29.32,us6752.nordvpn.com.udp.ovpn,12
04/15/2022,11:19:38.60,us8564.nordvpn.com.udp.ovpn,10
04/15/2022,11:52:39.34,us6752.nordvpn.com.udp.ovpn,11
04/15/2022,12:05:13.28,us9409.nordvpn.com.udp.ovpn,12
04/15/2022,12:06:39.19,us5850.nordvpn.com.udp.ovpn,12
04/15/2022,12:25:00.19,us5851.nordvpn.com.udp.ovpn,12
04/15/2022,12:27:55.30,us9402.nordvpn.com.udp.ovpn,11
04/15/2022,13:37:07.29,us5851.nordvpn.com.udp.ovpn,11
04/16/2022, 8:18:31.27,us5850.nordvpn.com.udp.ovpn,10
04/16/2022,20:38:23.31,us6752.nordvpn.com.udp.ovpn,10
04/16/2022,22:44:44.25,us9409.nordvpn.com.udp.ovpn,11
04/17/2022,10:38:06.67,us8564.nordvpn.com.udp.ovpn,11
04/17/2022,13:14:46.30,us5851.nordvpn.com.udp.ovpn,11
04/17/2022,13:21:55.29,us5850.nordvpn.com.udp.ovpn,10
04/17/2022,13:23:07.34,us5850.nordvpn.com.udp.ovpn,13
04/17/2022,13:24:58.32,us6752.nordvpn.com.udp.ovpn,11
04/17/2022,13:26:06.41,us9409.nordvpn.com.udp.ovpn,11
04/17/2022,13:41:26.29,us5851.nordvpn.com.udp.ovpn,11
04/17/2022,13:58:11.37,us5850.nordvpn.com.udp.ovpn,12
04/17/2022,18:38:21.31,us5851.nordvpn.com.udp.ovpn,11
04/17/2022,22:16:51.37,us6752.nordvpn.com.udp.ovpn,12
04/18/2022,17:11:22.40,us9409.nordvpn.com.udp.ovpn,12
04/18/2022,20:55:40.31,us9409.nordvpn.com.udp.ovpn,11
04/19/2022, 5:41:58.38,us5851.nordvpn.com.udp.ovpn,12
04/19/2022,19:40:18.40,us9402.nordvpn.com.udp.ovpn,13
04/20/2022,16:02:35.50,us6757.nordvpn.com.udp.ovpn,14
04/21/2022,19:18:35.45,us6752.nordvpn.com.udp.ovpn,11
04/22/2022, 6:04:01.31,us5851.nordvpn.com.udp.ovpn,11
05/02/2022,17:03:43.54,us8564.nordvpn.com.udp.ovpn,909
05/02/2022,17:10:36.54,us5861.nordvpn.com.udp.ovpn,1000
05/02/2022,17:41:01.31,us8479.nordvpn.com.udp.ovpn,29
05/02/2022,17:42:33.34,us8479.nordvpn.com.udp.ovpn,49
05/03/2022,16:52:47.33,us8479.nordvpn.com.udp.ovpn,39
05/06/2022,16:56:27.24,us8479.nordvpn.com.udp.ovpn,40
05/06/2022,19:25:00.29,us8479.nordvpn.com.udp.ovpn,31
05/06/2022,20:55:51.31,us8479.nordvpn.com.udp.ovpn,40
05/07/2022,13:43:15.31,us8479.nordvpn.com.udp.ovpn,36
05/07/2022,15:30:13.31,us8479.nordvpn.com.udp.ovpn,35
05/07/2022,15:58:11.24,us8479.nordvpn.com.udp.ovpn,30
05/07/2022,18:35:01.24,us8479.nordvpn.com.udp.ovpn,31
05/07/2022,19:26:13.26,us8479.nordvpn.com.udp.ovpn,39
05/07/2022,19:26:34.30,us8479.nordvpn.com.udp.ovpn,30
05/07/2022,21:50:36.30,us8479.nordvpn.com.udp.ovpn,44
05/07/2022,23:01:27.37,us8479.nordvpn.com.udp.ovpn,38
05/08/2022, 0:22:49.94,us8494.nordvpn.com.udp.ovpn,28
05/08/2022,17:10:13.46,us8495.nordvpn.com.udp.ovpn,31
05/08/2022,17:11:39.63,us8479.nordvpn.com.udp.ovpn,29
05/08/2022,19:45:13.60,us8494.nordvpn.com.udp.ovpn,32
05/08/2022,21:39:32.60,us8494.nordvpn.com.udp.ovpn,33
05/08/2022,22:11:31.57,us8494.nordvpn.com.udp.ovpn,27
05/09/2022,20:27:01.57,us8495.nordvpn.com.udp.ovpn,30
05/09/2022,20:50:43.61,us8494.nordvpn.com.udp.ovpn,29
05/09/2022,21:15:20.57,us8495.nordvpn.com.udp.ovpn,30
05/10/2022,18:03:41.66,us8479.nordvpn.com.udp.ovpn,28
05/11/2022,18:23:59.66,us8495.nordvpn.com.udp.ovpn,27
05/11/2022,19:15:31.67,us8479.nordvpn.com.udp.ovpn,34
05/11/2022,21:05:34.59,us8494.nordvpn.com.udp.ovpn,30
05/12/2022, 6:25:55.87,us8494.nordvpn.com.udp.ovpn,30
05/12/2022,20:44:29.58,us8479.nordvpn.com.udp.ovpn,33
05/13/2022,17:53:01.61,us8494.nordvpn.com.udp.ovpn,28
05/13/2022,20:21:14.58,us8494.nordvpn.com.udp.ovpn,30
05/13/2022,21:42:31.64,us8495.nordvpn.com.udp.ovpn,31
05/14/2022, 9:09:26.59,us8479.nordvpn.com.udp.ovpn,31
05/14/2022,16:19:39.64,us8479.nordvpn.com.udp.ovpn,30
05/14/2022,20:57:58.60,us8495.nordvpn.com.udp.ovpn,31
05/14/2022,21:46:40.56,us8494.nordvpn.com.udp.ovpn,28
05/14/2022,22:29:15.64,us8479.nordvpn.com.udp.ovpn,31
05/15/2022, 9:47:42.65,us8494.nordvpn.com.udp.ovpn,27
05/15/2022,11:26:51.68,us8495.nordvpn.com.udp.ovpn,32
05/15/2022,13:10:21.66,us8479.nordvpn.com.udp.ovpn,28
05/15/2022,13:39:03.67,us8494.nordvpn.com.udp.ovpn,32
05/15/2022,16:29:19.65,us8479.nordvpn.com.udp.ovpn,29
05/15/2022,16:53:10.59,us8495.nordvpn.com.udp.ovpn,30
05/16/2022,21:27:22.60,us8479.nordvpn.com.udp.ovpn,31
05/17/2022,19:52:29.67,us8494.nordvpn.com.udp.ovpn,31
05/18/2022,20:38:24.63,us8479.nordvpn.com.udp.ovpn,36
05/18/2022,20:39:21.62,us8495.nordvpn.com.udp.ovpn,27
05/20/2022,20:37:28.64,us8495.nordvpn.com.udp.ovpn,23
05/21/2022,12:11:18.61,us8495.nordvpn.com.udp.ovpn,22
05/21/2022,22:18:25.16,us8495.nordvpn.com.udp.ovpn,27
05/21/2022,22:25:10.64,us8479.nordvpn.com.udp.ovpn,29
05/21/2022,23:03:26.64,us8495.nordvpn.com.udp.ovpn,28
05/21/2022,23:08:32.62,us8494.nordvpn.com.udp.ovpn,29
05/22/2022,13:58:42.58,us8494.nordvpn.com.udp.ovpn,29
05/22/2022,14:29:17.68,us8495.nordvpn.com.udp.ovpn,32
05/22/2022,14:57:55.69,us8479.nordvpn.com.udp.ovpn,32
05/23/2022,20:44:19.65,us8495.nordvpn.com.udp.ovpn,25
05/25/2022, 9:48:01.64,us8494.nordvpn.com.udp.ovpn,32
05/25/2022,17:54:27.61,us8495.nordvpn.com.udp.ovpn,29
05/26/2022, 5:16:11.61,us8479.nordvpn.com.udp.ovpn,30
05/26/2022, 6:30:45.60,us8494.nordvpn.com.udp.ovpn,29
05/28/2022,14:28:32.65,us8494.nordvpn.com.udp.ovpn,32
05/28/2022,15:14:40.61,us8494.nordvpn.com.udp.ovpn,27
05/28/2022,15:38:12.60,us8494.nordvpn.com.udp.ovpn,35
05/28/2022,15:48:29.79,us8494.nordvpn.com.udp.ovpn,27
05/29/2022,12:06:49.57,us8494.nordvpn.com.udp.ovpn,30
05/29/2022,12:26:05.57,us8494.nordvpn.com.udp.ovpn,26
05/29/2022,12:57:52.60,us8495.nordvpn.com.udp.ovpn,29
05/30/2022, 6:55:16.64,us8495.nordvpn.com.udp.ovpn,31
05/30/2022, 6:59:21.61,us8494.nordvpn.com.udp.ovpn,29
05/30/2022, 7:14:42.84,us8495.nordvpn.com.udp.ovpn,30
05/31/2022,19:33:37.80,us8482.nordvpn.com.udp.ovpn,27
06/01/2022, 5:22:30.81,us8479.nordvpn.com.udp.ovpn,32
06/01/2022,20:17:15.86,us9612.nordvpn.com.udp.ovpn,27
06/02/2022,19:40:58.86,us8479.nordvpn.com.udp.ovpn,31
06/02/2022,20:55:33.81,us8495.nordvpn.com.udp.ovpn,26
06/03/2022,19:45:56.88,us9612.nordvpn.com.udp.ovpn,28
06/05/2022,21:20:00.87,us8482.nordvpn.com.udp.ovpn,27
06/05/2022,22:33:07.75,us8482.nordvpn.com.udp.ovpn,28
06/08/2022,17:00:50.83,us8494.nordvpn.com.udp.ovpn,30
06/10/2022,18:12:48.84,us9612.nordvpn.com.udp.ovpn,22
06/11/2022, 0:50:03.90,us8494.nordvpn.com.udp.ovpn,28
06/11/2022,16:06:18.88,us8482.nordvpn.com.udp.ovpn,26
06/11/2022,21:12:42.09,us8482.nordvpn.com.udp.ovpn,29
06/13/2022,22:35:03.82,us8494.nordvpn.com.udp.ovpn,25
06/14/2022,23:42:32.23,us8479.nordvpn.com.udp.ovpn,32
06/15/2022, 8:38:27.67,us8479.nordvpn.com.udp.ovpn,20
06/15/2022,11:17:04.88,us8479.nordvpn.com.udp.ovpn,25
06/15/2022,21:37:13.92,us8479.nordvpn.com.udp.ovpn,22
06/16/2022,20:30:36.80,us8479.nordvpn.com.udp.ovpn,21
06/16/2022,20:31:40.84,us8479.nordvpn.com.udp.ovpn,22
06/16/2022,20:35:16.87,us8495.nordvpn.com.udp.ovpn,24
06/16/2022,20:40:50.90,us8479.nordvpn.com.udp.ovpn,23
06/17/2022,22:04:11.76,us8479.nordvpn.com.udp.ovpn,25
06/18/2022, 0:20:33.89,us8479.nordvpn.com.udp.ovpn,23
06/18/2022, 1:21:47.79,us8479.nordvpn.com.udp.ovpn,23
06/19/2022, 0:36:36.68,us8479.nordvpn.com.udp.ovpn,24
06/19/2022,10:31:09.84,us8495.nordvpn.com.udp.ovpn,23
06/19/2022,10:32:15.87,us8495.nordvpn.com.udp.ovpn,21
06/19/2022,13:33:06.99,us8495.nordvpn.com.udp.ovpn,23
06/19/2022,18:59:46.80,us8479.nordvpn.com.udp.ovpn,22
06/20/2022,10:08:44.46,us8479.nordvpn.com.udp.ovpn,1000
06/20/2022,10:18:46.37,us8479.nordvpn.com.udp.ovpn,1000
06/20/2022,12:10:06.33,us8479.nordvpn.com.udp.ovpn,1000
06/23/2022,11:55:48.89,us8495.nordvpn.com.udp.ovpn,18
06/24/2022,16:47:06.94,us8495.nordvpn.com.udp.ovpn,24
06/24/2022,20:01:16.82,us8479.nordvpn.com.udp.ovpn,21
06/25/2022,15:38:25.80,us8495.nordvpn.com.udp.ovpn,21
06/26/2022,10:40:24.27,us8479.nordvpn.com.udp.ovpn,23
06/26/2022,13:48:08.86,us8495.nordvpn.com.udp.ovpn,28
06/27/2022, 3:37:27.89,us8479.nordvpn.com.udp.ovpn,26
06/28/2022,18:54:27.89,us8479.nordvpn.com.udp.ovpn,29
06/28/2022,20:26:48.47,us8479.nordvpn.com.udp.ovpn,17
06/30/2022, 9:01:15.80,us8482.nordvpn.com.udp.ovpn,28
06/30/2022,22:56:38.80,us8482.nordvpn.com.udp.ovpn,28
07/01/2022,18:36:17.98,us8495.nordvpn.com.udp.ovpn,23
07/01/2022,18:46:03.82,us8479.nordvpn.com.udp.ovpn,23
07/02/2022, 0:16:37.94,us8495.nordvpn.com.udp.ovpn,19
07/02/2022,11:01:35.79,us8479.nordvpn.com.udp.ovpn,21
07/02/2022,17:18:31.87,us8495.nordvpn.com.udp.ovpn,22
07/02/2022,18:01:30.88,us8479.nordvpn.com.udp.ovpn,20
07/02/2022,20:58:18.85,us8479.nordvpn.com.udp.ovpn,28
07/03/2022,14:01:39.87,us8495.nordvpn.com.udp.ovpn,31
07/03/2022,19:45:28.90,us8495.nordvpn.com.udp.ovpn,24
07/03/2022,22:04:26.85,us8479.nordvpn.com.udp.ovpn,23
07/04/2022, 0:37:35.84,us8495.nordvpn.com.udp.ovpn,22
07/04/2022,13:59:29.88,us8495.nordvpn.com.udp.ovpn,20
07/04/2022,20:19:55.94,us8479.nordvpn.com.udp.ovpn,22
07/04/2022,21:23:35.87,us8479.nordvpn.com.udp.ovpn,18
07/05/2022, 6:23:09.88,us9612.nordvpn.com.udp.ovpn,29
07/05/2022,16:44:30.86,us8494.nordvpn.com.udp.ovpn,28
07/05/2022,19:16:58.82,us8495.nordvpn.com.udp.ovpn,33
07/05/2022,22:46:54.88,us9612.nordvpn.com.udp.ovpn,28
07/06/2022,23:36:22.99,us8495.nordvpn.com.udp.ovpn,28
07/07/2022,22:51:03.37,us8479.nordvpn.com.udp.ovpn,1000
07/07/2022,23:22:21.92,us8494.nordvpn.com.udp.ovpn,31
07/08/2022,11:26:34.88,us8494.nordvpn.com.udp.ovpn,32
07/08/2022,12:18:58.83,us9618.nordvpn.com.udp.ovpn,29
07/08/2022,12:29:41.95,us8482.nordvpn.com.udp.ovpn,32
07/08/2022,12:30:13.83,us8482.nordvpn.com.udp.ovpn,25
07/08/2022,12:46:08.85,us9612.nordvpn.com.udp.ovpn,31
07/08/2022,12:49:03.81,us8482.nordvpn.com.udp.ovpn,29
07/08/2022,12:50:09.79,us9612.nordvpn.com.udp.ovpn,27
07/08/2022,12:50:46.82,us8494.nordvpn.com.udp.ovpn,31
07/08/2022,12:52:35.80,us8494.nordvpn.com.udp.ovpn,30
07/08/2022,12:53:21.76,us8494.nordvpn.com.udp.ovpn,28
07/08/2022,13:11:44.90,us8494.nordvpn.com.udp.ovpn,30
07/08/2022,13:12:49.85,us9612.nordvpn.com.udp.ovpn,30
07/08/2022,13:20:42.80,us9612.nordvpn.com.udp.ovpn,31
07/08/2022,13:36:40.87,us8494.nordvpn.com.udp.ovpn,29
07/08/2022,14:31:17.12,us9612.nordvpn.com.udp.ovpn,32
07/08/2022,14:32:23.41,us8482.nordvpn.com.udp.ovpn,29
07/08/2022,14:36:10.42,us9612.nordvpn.com.udp.ovpn,27
07/08/2022,14:37:43.50,us8494.nordvpn.com.udp.ovpn,30
07/08/2022,14:39:10.57,us9612.nordvpn.com.udp.ovpn,28
07/08/2022,14:52:36.02,us8482.nordvpn.com.udp.ovpn,28
07/08/2022,14:59:24.19,us9616.nordvpn.com.udp.ovpn,30
09/17/2022,23:06:56.79,us8479.nordvpn.com.udp.ovpn,14
09/17/2022,23:06:56.85,us8494.nordvpn.com.udp.ovpn,14
09/17/2022,23:06:56.91,us8495.nordvpn.com.udp.ovpn,13
09/17/2022,23:06:56.98,us8482.nordvpn.com.udp.ovpn,13
09/17/2022,23:06:57.03,us8478.nordvpn.com.udp.ovpn,12
09/17/2022,23:06:57.09,us9619.nordvpn.com.udp.ovpn,11
09/17/2022,23:06:57.16,us8474.nordvpn.com.udp.ovpn,15
09/17/2022,23:06:57.22,us9615.nordvpn.com.udp.ovpn,14
09/17/2022,23:06:57.29,us9618.nordvpn.com.udp.ovpn,14
09/17/2022,23:06:57.35,us9612.nordvpn.com.udp.ovpn,12
07/08/2022,12:43:16.88,us8494.nordvpn.com.udp.ovpn,32
07/08/2022,12:45:13.85,us8494.nordvpn.com.udp.ovpn,28
07/08/2022,12:45:46.86,us8494.nordvpn.com.udp.ovpn,30
07/08/2022,12:47:21.43,us9612.nordvpn.com.udp.ovpn,33
07/08/2022,12:53:44.78,us8482.nordvpn.com.udp.ovpn,28
07/08/2022,12:55:07.73,us8482.nordvpn.com.udp.ovpn,28
07/08/2022,12:57:17.78,us9612.nordvpn.com.udp.ovpn,27
07/08/2022,12:57:38.89,us9612.nordvpn.com.udp.ovpn,29
07/08/2022,12:57:53.78,us9612.nordvpn.com.udp.ovpn,29
07/08/2022,12:58:10.71,us8482.nordvpn.com.udp.ovpn,30
07/08/2022,13:01:37.79,us9612.nordvpn.com.udp.ovpn,30
07/08/2022,13:01:37.79,us8494.nordvpn.com.udp.ovpn,31
07/08/2022,13:37:50.88,us8482.nordvpn.com.udp.ovpn,26
07/08/2022,13:38:34.84,us9612.nordvpn.com.udp.ovpn,29
07/08/2022,14:56:41.81,us8482.nordvpn.com.udp.ovpn,30
07/08/2022,15:01:46.04,us8482.nordvpn.com.udp.ovpn,28
07/08/2022,15:02:15.18,us9612.nordvpn.com.udp.ovpn,27
07/08/2022,15:03:11.54,us8482.nordvpn.com.udp.ovpn,28
07/08/2022,15:04:49.07,us9616.nordvpn.com.udp.ovpn,29
07/08/2022,15:48:59.41,us8494.nordvpn.com.udp.ovpn,30
07/08/2022,21:05:24.96,us9616.nordvpn.com.udp.ovpn,29
07/08/2022,21:13:52.07,us8494.nordvpn.com.udp.ovpn,30
07/08/2022,21:15:56.51,us8494.nordvpn.com.udp.ovpn,31
07/08/2022,21:16:59.05,us8494.nordvpn.com.udp.ovpn,29
07/08/2022,21:17:29.10,us8478.nordvpn.com.udp.ovpn,29
07/08/2022,21:19:37.31,us8494.nordvpn.com.udp.ovpn,30
07/08/2022,21:23:18.28,us9616.nordvpn.com.udp.ovpn,28
07/08/2022,21:30:57.39,us8478.nordvpn.com.udp.ovpn,28
07/08/2022,22:39:07.36,us8478.nordvpn.com.udp.ovpn,30
07/09/2022,12:20:20.82,us8474.nordvpn.com.udp.ovpn,27
07/09/2022,12:21:40.21,us8478.nordvpn.com.udp.ovpn,29
07/09/2022,12:22:52.46,us8478.nordvpn.com.udp.ovpn,27
07/09/2022,12:23:08.43,us8474.nordvpn.com.udp.ovpn,23
07/09/2022,12:24:09.91,us8474.nordvpn.com.udp.ovpn,29
07/09/2022,12:24:37.41,us8478.nordvpn.com.udp.ovpn,27
07/09/2022,12:34:39.05,us9616.nordvpn.com.udp.ovpn,29
07/09/2022,15:32:50.80,us9612.nordvpn.com.udp.ovpn,28
07/09/2022,21:29:36.36,us9616.nordvpn.com.udp.ovpn,25
07/09/2022,22:49:37.23,us9616.nordvpn.com.udp.ovpn,27
07/09/2022,23:50:00.61,us8482.nordvpn.com.udp.ovpn,27
07/10/2022,11:30:09.52,us8478.nordvpn.com.udp.ovpn,29
07/10/2022,12:50:31.48,us8482.nordvpn.com.udp.ovpn,28
07/10/2022,19:02:42.91,us8478.nordvpn.com.udp.ovpn,29
07/10/2022,21:00:33.46,us8494.nordvpn.com.udp.ovpn,31
07/11/2022,18:01:40.24,us8494.nordvpn.com.udp.ovpn,27
07/11/2022,20:55:04.20,us8474.nordvpn.com.udp.ovpn,26
07/11/2022,22:49:54.91,us8478.nordvpn.com.udp.ovpn,29
07/12/2022,19:39:47.46,us9612.nordvpn.com.udp.ovpn,37
07/12/2022,21:58:35.94,us8494.nordvpn.com.udp.ovpn,33
07/13/2022,19:26:03.65,us8474.nordvpn.com.udp.ovpn,27
07/13/2022,22:38:48.97,us9616.nordvpn.com.udp.ovpn,28
07/14/2022,08:41:44.82,us8482.nordvpn.com.udp.ovpn,30
07/14/2022,19:27:15.58,us9618.nordvpn.com.udp.ovpn,31
07/15/2022,08:38:32.32,us8494.nordvpn.com.udp.ovpn,28
07/15/2022,13:22:20.29,us8478.nordvpn.com.udp.ovpn,32
07/15/2022,16:03:03.02,us8494.nordvpn.com.udp.ovpn,29
07/15/2022,21:38:08.48,us8478.nordvpn.com.udp.ovpn,29
07/16/2022,15:00:19.31,us8494.nordvpn.com.udp.ovpn,33
07/16/2022,21:08:35.89,us8478.nordvpn.com.udp.ovpn,26
07/16/2022,21:19:30.17,us9616.nordvpn.com.udp.ovpn,28
07/17/2022,09:22:22.40,us8474.nordvpn.com.udp.ovpn,28
07/17/2022,11:09:19.57,us8478.nordvpn.com.udp.ovpn,27
07/17/2022,14:47:16.98,us8478.nordvpn.com.udp.ovpn,29
07/18/2022,19:00:41.83,us8482.nordvpn.com.udp.ovpn,28
07/18/2022,20:54:19.12,us8482.nordvpn.com.udp.ovpn,25
07/19/2022,21:22:10.79,us8478.nordvpn.com.udp.ovpn,31
07/20/2022,18:41:35.08,us8494.nordvpn.com.udp.ovpn,28
07/20/2022,20:31:57.47,us9612.nordvpn.com.udp.ovpn,30
07/20/2022,22:25:14.55,us8482.nordvpn.com.udp.ovpn,29
07/21/2022,17:44:09.08,us8494.nordvpn.com.udp.ovpn,30
07/21/2022,21:35:21.72,us8474.nordvpn.com.udp.ovpn,26
07/21/2022,22:42:33.70,us8482.nordvpn.com.udp.ovpn,29
07/22/2022,07:42:31.55,us8482.nordvpn.com.udp.ovpn,27
07/22/2022,13:43:24.87,us9612.nordvpn.com.udp.ovpn,32
07/22/2022,14:42:48.47,us9616.nordvpn.com.udp.ovpn,32
07/22/2022,19:43:40.80,us8474.nordvpn.com.udp.ovpn,29
07/23/2022,13:43:40.88,us8474.nordvpn.com.udp.ovpn,29
07/23/2022,17:17:08.63,us8482.nordvpn.com.udp.ovpn,27
07/23/2022,21:57:05.59,us8478.nordvpn.com.udp.ovpn,26
07/23/2022,22:47:55.45,us9616.nordvpn.com.udp.ovpn,29
07/24/2022,06:41:56.12,us8478.nordvpn.com.udp.ovpn,29
07/24/2022,16:43:48.43,us8482.nordvpn.com.udp.ovpn,28
